Text,Label
"""Indonesia has reported zero confirmed cases to date, although at least nine Indonesian crewmen aboard the Diamond Princess cruise ship in Japan have tested positive for COVID-19."" https://t.co/cIWN9xJAT7 #coronavirus #COVID19 #kungflu",Neutral
"@HurdOnTheHill The world should now know that how #China could possibly threaten the safety of whole world. It’s always about politics, regarding the cover up of news, corruption wif @WHO and the suppression of freedom in China. #China_is_terrorist #coronavirus #COVID #WuhanVirus #Covid_19",Hate
"Be ready to buy as unfounded panic subsides. Remember, coronavirus has a 97.3% survival rate and even in the hardest hit group of men over 80, over 85% survive. Read the numbers, not the headlines and be prepared for trading opportunities. #WuhanVirus #Coronavirus https://t.co/mIGV1jOUzo",Neutral
Commies love to fantasize about genocide:,Neutral
"#boogaloo #bioweapon #government   Scientists Discover HIV-Like ""Mutation"" Which Makes Coronavirus Extremely Infectious | Zero Hedge https://t.co/BcBi3Z1uz2",Neutral
World battle against COVID-19 as cases spread TEHRAN (Iran News) – Even as the number of new coronavirus cases has declined at the epicenter of  #ChinaVirus #coronavirus #COVID-19 #Japan https://t.co/vocBjW87Ds https://t.co/BqvZHTqdfJ,Neutral
"Best reusable masks, P100 https://t.co/mZfJM4JYbN https://t.co/6t0ratFhM9 🌟 🌟 🌟 🌟 🌟 #coronaoutbreak #wuhanflu #chinaflu #flu #coronavirus #virus #CoronavirusOutbreak #coronaviruswuhan #2019nCoV #COVID19 #CoronaVirusUpdates #corona #coronavirusus #Pencedemic #COVIDー19",Neutral
I’m drinking every time he says Chinese virus. #RacismIsAVirus,Neutral
"@FeoChin @realDonaldTrump @USArmy In honor of all my Asian friends, #WashTheHate.",Counterhate
Please watch and share  #HateIsAVirus #WashTheHate #ChineseAreNotAVirus #SayNoToRacism https://t.co/MFCJZaLkT8,Counterhate
"SEIU Healthcare Minnesota Condemns the Racism and Discrimination Against Asian Americans, and Urges Unity as we Respond to the Global #COVID19 Pandemic. #WashTheHate #RacismIsAVirus https://t.co/jeskmiym3w",Neutral
"Current irony:  According to data coming from NY, #AsianAmericans comprise only FOUR percent (4%) of all cases, making this very vilified group the least responsible for transferring or getting #coronavirus. #Hateisavirus https://t.co/1rq1SDB9Uo",Counterhate
"Facts: 20% of front-line health-care workers are immigrants, many from Asia. 17 percent of U.S. doctors are AsAm. Est. 1 in 6 of STEM employees are from China, Hong Kong or Taiwan.  For more facts, read @HelenZiaReal’s OpEd: https://t.co/W6lctCicGr #WashTheHate  #WorldHealthDay https://t.co/ud8lNRB3jE",Neutral
"""If you are stupid and racist enough to be holding random individuals of Asian descent responsible for a pandemic, then you should be self-quarantining from society anyway. That's what I have to say to that idiot."" -@jaketapper #hateisavirus",Counterhate
"""What have you read about Central Asia today?"" is the lasting question here. #Transnational #Global #Asia #RacismIsAVirus @graceting fyi",Neutral
Bias caused by novel coronavirus sparks anger among overseas Chinese #IAmNotAVirus  https://t.co/NOswYWCAF1,Neutral
A racist stabbed an Asian American family -- including a 2 year old and 6 year old -- because he thought they were Chinese and therefore guilty of spreading #COVID19  . . . . stabbed a 2 year old &amp; 6 year old   #IamNotAVirus   https://t.co/Rz5OdNd9pY,Counterhate
#IAmNotAVirus: The internet is fighting rising anti-Chinese sentiment over the #coronavirus outbreak. https://t.co/wmeyFRH1uw,Neutral
We are not diseased.  We are not scapegoats.  We are not a virus.  We are Asian-Americans tired of the anti-Asian sentiment from COVID-19.   Tell your story and join the collective of pan-asian youth retaking our narrative.  #IAmNotaVirus https://t.co/TQQ8YkdF2e,Counterhate
"Proud to be join a new campaign @WashTheHate. #Coronavirus-related violence on AsianAmericans is on the rise.  We all need to do our part to stop the disease of hate, just like with #COVID19 itself. Post your own video using #WashTheHate on social. Be heard. Be brave. https://t.co/DPVZjveBj0",Counterhate
I am SICK 👏 OF 👏 IT 👏 AND SO IS EVERY ASIAN out there trying to survive just like you.  #IamNotAVirus #CoronaRacism,Counterhate
Lets #WashTheHate together &amp; end the anti-Asian hatred &amp; violent #xenophobia during this #coronavirus #pandemic.  @WashTheHate @IWGroup https://t.co/86yEcgQYvo  #API #AAPI #LGBTQ #AsianAmerican #NoPlaceForHate #Racism #Asian #YangGang #EndRacism #COVID_19 #CoronaRacism #LGBT,Counterhate
"As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/PPtyLu8jAG",Neutral
Coronavirus: French Asians hit back at racism with 'I'm not a virus' https://t.co/9b7xDd8gjr  #IamNotAVirus #JeNeSuisPasUnVirus,Neutral
#StopRacism against #ChineseStudents. #RacismIsAVirus,Counterhate
"Pls retweet: @Forbes writes Asian Americans are ""vastly over-represented among the front line medical workers"" 17% doctors, 9% PA's, 10% nurses in the US are Asian. Yet they face the rise in Violence and Hate against Asians. @eugenegu #becool2asians #frontlineworkers #COVID19 https://t.co/su4oYPmKtk",Counterhate
"Like @andrewyang, we at ⁦@abc7newsbayarea⁩ are deeply concerned by the racial aggression vs. #AsianAmericans in the wake of #COVID19. Join me for the ABC7 virtual town hall Thursday 4pm to find solutions, together. 💪https://t.co/H1SDamTjCy #YangGang #WashTheHate #AAPI https://t.co/HHlryZIrFR",Counterhate
@techreview No pictures of non-Asians in your image database? None at all? #IamNotAVirus #COVID19,Neutral
We’re not viruses' petition launched in #Netherlands  #WuHan #nCoV2019 #iamnotavirus #Coronavirus  https://t.co/2g2XcGnN3Q,Neutral
Does anybody know any songs addressing the anti-Asian racism stoked by COVID19? For use in a podcast episode.  #IamNotAVirus,Neutral
Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears. https://t.co/3nF3J36YDi,Neutral
The racism against Asians have violently skyrocketed and it’s sickening #RacismIsAVirus #Covid_19 #AsianAmerican,Counterhate
Stay Alert Asians in NYC: These Middle Eastern racist males in the video violently yelled at me “Corona” “Coronavirus everywhere” with foreign accent. It happened in Midtown on 47th St near 10th Ave Manhattan on March 7th. #IamNotAVirus #coronavirusny #StopTheHate #Coronaphobia,Counterhate
"One of our students at Tech expressed concern about xenophobia when it comes to COVID-19. Call it CoronaVirus, call it COVID-19, but don’t call it the “Chinese virus”. By using that term, you’re promoting hate crimes, racism, and discrimination. #iamnotavirus #racismisavirus https://t.co/nsfien5Obu",Counterhate
There has been a rise in Anti-Chinese &amp; Anti-Asian Racism in light of the #Coronavirus &amp; xenophobic remarks from Donald Trump: https://t.co/dfEHD5Mub4   RSVP for a Townhall on Sat 3/28 from 3-5pm PST/6-8pm EST here: https://t.co/BD9qaUtQMc #COVID19 #RacismIsAVirus https://t.co/mBqtvqqU9F,Neutral
"Inspired by stories of hate, we decided 2 educate others w/ a message of love https://t.co/SehhnY5Nwc #washthehate #racismisavirus #COVID19 @onlywon @nancywyuen  @angryasianman @originalspin @eughung @RAsianamerican @washthehate @racismisavirus @LDDpodcast",Counterhate
"@smh Second anti-Chinese article today, what do you want? Is your press owned by Donald Trump? Are you provoking a race war or would you prefer everyone is united and fight against COVID19 and recover the economy asap #racism #RacismIsAVirus  @ScottMorrisonMP @AnnastaciaMP @GladysB",Counterhate
There are serious concerns in the Asian American community about scapegoating and becoming the targets of misplaced fear and anger. Come join me and post a video to #WashTheHate. Let’s not discriminate and we can overcome Covid-19 together! 💪 https://t.co/xk1WLezcBn,Counterhate
"My friend got pushed and slammed on a floor by his neighbor in his building(Williamsburg Brooklyn) screaming at him ""I lost my job cuz you asians!"" WTF! This gotta be stop right now!  #RacismIsAVirus #stopthenonse #COVID19 #PleaseShare https://t.co/gIzZGnYDOf",Counterhate
"There has been a rise in hate crimes against #AsianAmericans due to #coronavirus-related #racism.  Thanks to #AAPI groups, people can report racist incidences here (in English, Chinese, Korean, Thai, and Japanese so far): https://t.co/tXyLcXQMwd  #StopTheHate #StopAAPIHate",Neutral
Please watch out for one another as hate crimes against Asian communities worldwide are on the rise. #IAmNotAVirus https://t.co/jVF7xMoUVB,Counterhate
"650+ Asian-Americans have experienced racist attacks due to the the claim that COVID-19 is the “Chinese Virus.” This is racist, not ok &amp; needs to stop. Share this to raise awareness about the stereotype and violence the Asian-American community is currently facing #IamNotAVirus",Counterhate
'All they see is my Chinese face' - there's been #coronavirus racism/xenophobia agst Chinese &amp; Asians around the world. What does this wave of Sinophobia tell us about the way we fear China? My BBC News analysis: https://t.co/MmPwla9don #COVID19 #JeNeSuisPasUnVirus #IamNotAVirus,Neutral
"""No Chinese allowed"": Coronavirus panic fuels racism abroad #IamNotAVirus https://t.co/cBuI5bO2cx",Neutral
Watching 'Race and Coronavirus: A Bay Area Conversation.' ABC7 is confronting hate crimes against Asian Americans during the COVID-19 pandemic with an interactive town hall. I see @JMGarcel of @LatinoCommFdn #ally #WashTheHate https://t.co/nzsXbB4Pl2,Neutral
"Scared, but because of people. I remember SARS (""why the unease when I sneeze #DontBeAnAsshole"") but these days, and the increased overt racism &amp; violence against Asians already...😰😬  #JeNeSuisPasUnVirus #iamnotavirus https://t.co/3b5uiJun0N #Corvid19 #coronavirus",Counterhate
"I think about my older #AsianAmerican parents often.  On top of everything with #COVID19, it's a pretty terrible feeling for now increased cases of xenophobic attacks to be the reason why I'm calling them every evening.  So yes, please watch out for one another. #IamNOTaVirus",Counterhate
Held a sign in front of Philly City Hall and  Rittenhouse Square today in response to the recent violence targeting Asian individuals in the US and everywhere. Talked to some people and got some high-fives and fist-bumps. #iamnotavirus #fightvirusnotpeople #philadelphia #COVID19 https://t.co/94kwo0uChc,Counterhate
@OldGeorgeWash @CCTVAsiaPacific Most are business men that went to buy goods from #Guangzhou #china #RacismIsAVirus,Neutral
"Bringing this to the top again, because these attacks are still happening. Be vigilant, call on allies and stand up for the community. #RacismisaVirus #WashTheHate #HateIsAVirus #becool2asians  https://t.co/Vg9vW4INii",Counterhate
"Since the outbreak of #COVID19 hate crimes targeting asian people have been reported world-over. We denounce all such incidents! All members of our society, regardless of race or country of origin, should feel welcome, safe and respected  #IamNotAVirus #FightRacism https://t.co/fnptmgQHRH",Counterhate
No virus excuses bigotry like this.  Stand up for your Asian fellow citizens when you see &amp; hear this kind of bigotry. Don't ignore hatred. Stand together.   https://t.co/IBQCvUo2tz #COVIDー19 #coronavirus #bigotryisugly #racism #JeNeSuisPasUnVirus #IamNotAVirus #RacismStillAlive,Counterhate
Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears #covid19 https://t.co/mCfhwJWlGx,Neutral
"Asians facing discrimination, violence amid coronavirus outbreak https://t.co/yPuwRFw2xK via #washthehate",Neutral
@citizentvkenya Why are we honestly tolerating this?  #BringKenyansInChinaHome  #FvckChina  #RacismIsAVirus  #racism,Hate
@POTUS “It comes from CHINA!” Hilarious in a sad way! 🤣 #coronavirus #RacismIsAVirus https://t.co/S5gNRVnnAO,Hate
Great discussion from re: #antiasianracism  #RacismIsAVirus  #COVID19 https://t.co/zdqYuPYtX8 https://t.co/y0HNRHz0Ic,Neutral
"Obviously he assumes all of us Chinese Australians are not “REAL” Australians and that we have no right to just talk about the hate and racism in Oz, but must talk about the politics and issues of a country which we don’t live in. #COVIDー19 #coronavirus #RacismIsAVirus",Non-Asian Aggression
Hate crimes against Asian Americans have undergone an alarming uptick since the coronavirus outbreak. Asian American celebs are calling for people to #WashTheHate https://t.co/CxV00a8rs2,Neutral
"#COVID19 related #antiAsian stigma, esp against EastAsian-presenting individuals is growing COVID doesnt discriminate. We must stand together to address the public health crisis&amp;rise against discrimination signon +add your voice by 4/3@12PM:  https://t.co/hpT5JZ8Gww #iamnotavirus https://t.co/kkYBLBSqql",Counterhate
@TrapTVShow Thanks for the info. We’re very aware of the awful story. This is why the time is now to spread the word and #becool2asians!,Neutral
